    108000       21600.00     776.849   -1584.866    -808.017       5.596     300.432     300.000      20.266    0 
    109000       21800.00     772.017   -1531.130    -759.113       2.166     298.563     300.000      20.236    0 
    110000       22000.00     782.065   -1583.998    -801.933       2.281     302.449     300.000      20.259    0 
    111000       22200.00     769.382   -1572.738    -803.355       1.078     297.545     300.000      20.170    0 
    112000       22400.00     790.323   -1574.633    -784.310       2.688     305.643     300.000      20.274    0 
    113000       22600.00     781.865   -1559.660    -777.795       4.529     302.372     300.000      20.125    0 
    114000       22800.00     768.814   -1549.272    -780.458       4.205     297.325     300.000      20.266    0 
    115000       23000.00     816.453   -1536.936    -720.483       3.596     315.748     300.000      20.225    0 
    116000       23200.00     787.946   -1599.372    -811.426       1.669     304.724     300.000      20.124    0 
    117000       23400.00     773.930   -1556.835    -782.905       3.064     299.303     300.000      20.237    0 
    118000       23600.00     826.677   -1561.243    -734.566       5.574     319.702     300.000      20.192    0 
    119000       23800.00     794.175   -1542.611    -748.436       5.215     307.133     300.000      20.196    0 
    120000       24000.00     763.209   -1554.592    -791.383       1.543     295.157     300.000      20.177    0 
    121000       24200.00     766.388   -1541.581    -775.193       3.022     296.386     300.000      20.277    0 
    122000       24400.00     797.266   -1564.013    -766.747       1.974     308.328     300.000      20.214    0 
    123000       24600.00     766.003   -1571.747    -805.743       1.712     296.238     300.000      20.108    0 
    124000       24800.00     728.686   -1593.927    -865.241       1.798     281.806     300.000      20.122    0 
    125000       25000.00     746.856   -1573.278    -826.422       4.589     288.833     300.000      20.175    0 
    126000       25200.00     767.513   -1607.181    -839.668       3.120     296.822     300.000      20.205    0 
    127000       25400.00     779.497   -1549.993    -770.495       6.044     301.456     300.000      20.240    0 
    128000       25600.00     762.616   -1530.095    -767.479       5.004     294.928     300.000      20.322    0 
    129000       25800.00     835.708   -1561.870    -726.163       2.358     323.195     300.000      20.456    0 
    130000       26000.00     794.012   -1585.363    -791.351       2.880     307.070     300.000      20.401    0 
    131000       26200.00     780.574   -1593.642    -813.069       4.367     301.873     300.000      20.323    0 
    132000       26400.00     810.900   -1576.824    -765.924       3.099     313.601     300.000      20.278    0 
    133000       26600.00     796.913   -1576.715    -779.802       3.748     308.191     300.000      20.331    0 
    134000       26800.00     746.902   -1604.429    -857.527       1.803     288.851     300.000      20.448    0 
    135000       27000.00     767.377   -1574.318    -806.941       4.469     296.769     300.000      20.478    0 
